gender,tenure,MonthlyCharges,TotalCharges,total_charges_per_tenure,Churn
1,-1.307968352,0.337576246,-0.986297845,0.754068585,1
1,-1.020316618,0.502143438,-0.742818268,0.728027217,0
0,-0.938130408,1.009143373,-0.566948524,0.604338713,0
1,1.280897257,0.929353219,1.630238115,1.272731365,0
0,1.363083467,1.054025334,1.826731959,1.340146809,0
0,0.13029032,-1.510895647,-0.68526573,-5.259529115,0
0,-1.307968352,0.859536835,-0.979341918,0.74875047,1
1,-1.020316618,0.675022104,-0.711295073,0.697131714,0
0,0.417942054,-1.519207121,-0.675629335,-1.616562221,0
1,0.952152418,1.188671218,1.500556608,1.575962608,1
1,-0.486106254,-0.390508906,-0.495329065,1.018972829,0
0,1.527455887,1.203631872,2.079515641,1.361424352,0
1,-1.307968352,-0.422092509,-0.996421597,0.761808645,1
1,1.568548992,-1.341341571,-0.257875004,-0.164403538,0
0,-0.855944198,0.327602477,-0.653122262,0.763043038,0
0,0.705593789,0.340900836,0.673997608,0.955220438,0
1,-1.143595932,0.861199129,-0.817738469,0.715058917,1
0,-1.307968352,0.325940182,-0.986452913,0.754187142,1
1,-1.020316618,-0.679748213,-0.855929606,0.838886274,0
0,1.157617943,0.528740156,1.134063466,0.979652634,0
1,0.089197215,-0.832679341,-0.383945632,-4.304457626,0
0,-0.075175205,-0.350613829,-0.289841252,3.855543229,0
0,-1.307968352,0.530402451,-0.983728139,0.752103931,1
0,1.404176572,1.346589231,2.07714531,1.479262189,0
1,1.198711047,1.17204827,1.76428369,1.471817327,1
1,0.705593789,-1.514220237,-0.561875571,-0.796315926,0
1,1.363083467,1.339940051,2.053840741,1.506760804,0
1,0.04810411,0.003454978,-0.06366288,-1.323439525,0
1,-0.321733834,0.804681104,0.029776921,-0.092551412,1
1,0.04810411,0.749825373,0.253850792,5.277112332,1
1,1.198711047,1.037402385,1.647339946,1.374259418,0
0,0.582314474,-0.176072868,0.200618018,0.344518343,0
0,1.034338628,-0.485259714,0.255800224,0.247308006,0
0,-0.650478673,-1.520869416,-0.867382517,1.333452659,0
0,0.294662739,0.821304053,0.525885111,1.784701765,0
0,-0.527199359,-0.024804035,-0.454900512,0.862862415,0
0,1.321990362,-1.495934993,-0.446859106,-0.338019943,0
0,-0.568292464,0.66006145,-0.287648141,0.50616216,0
0,-1.307968352,-1.316407148,-1.008339713,0.770920574,1
0,1.568548992,1.336615462,2.324656665,1.482042753,1
0,-0.280640729,0.675022104,-0.051656154,0.184065065,0
1,0.993245523,-0.204331881,0.503422342,0.506845821,0
0,-0.609385569,-0.510194137,-0.630393661,1.034474221,1
1,-0.773757988,0.202930362,-0.614598835,0.794303702,1
1,1.445269677,-0.663125264,0.347423509,0.240386631,0
0,-1.225782142,-1.326380917,-0.984880076,0.803470733,0
1,1.157617943,1.205294167,1.808854785,1.5625663,0
1,-1.102502827,-0.287446624,-0.847157164,0.76839455,1
0,0.417942054,0.704943412,0.554018954,1.325587957,0
1,-1.102502827,1.105556475,-0.768138726,0.696722681,1
0,1.321990362,0.309317233,1.109606961,0.839345726,0
0,-1.184689037,1.223579411,-0.858034106,0.724269474,1
1,1.486362782,-0.024804035,0.865241279,0.582119849,0
1,-0.321733834,-1.490948109,-0.810561016,2.519352738,0
1,1.239804152,0.542038515,1.180251704,0.951966245,0
1,-1.307968352,-1.298121904,-1.008096034,0.770734271,0
1,-0.321733834,0.447287707,-0.205262503,0.637988553,0
1,-0.280640729,0.138100862,-0.215120424,0.766533158,0
0,-0.855944198,-1.490948109,-0.901940623,1.053737644,0
1,-0.773757988,-1.502584173,-0.902738117,1.166693115,0
1,1.609642096,0.769772912,1.827352233,1.135253754,0
0,-0.979223513,1.270123667,-0.589588513,0.602097995,0
0,1.568548992,1.452976102,2.387924582,1.522378067,1
1,-1.266875247,-1.346328455,-1.003355371,0.791992245,1
1,-1.020316618,-0.285784329,-0.841663311,0.824904051,0
0,1.527455887,-0.826030162,0.220887676,0.144611493,0
0,-0.280640729,-1.512557942,-0.786702632,2.803237554,0
1,-0.732664883,-1.512557942,-0.891373817,1.216618726,1
0,0.746686893,0.846238476,1.024939602,1.372649782,0
0,1.116524838,-0.15612533,0.567642822,0.508401428,0
1,1.609642096,0.621828668,1.620734635,1.006891308,0
0,-1.307968352,-1.499259583,-1.010776503,0.772783608,1
0,-1.184689037,-0.114567958,-0.917846212,0.774757074,1
0,-1.143595932,0.522090976,-0.835438422,0.73053637,1
1,0.869966208,-1.489285814,-0.541295776,-0.62220322,0
0,1.363083467,-1.303108789,-0.259913046,-0.190680213,0
1,-0.527199359,-1.492610404,-0.835039674,1.583916332,0
1,-0.198454519,0.53705163,-0.032826417,0.165410276,1
1,1.280897257,1.610894115,2.18050949,1.702329736,0
1,0.828873103,1.351576116,1.497986902,1.807257222,0
1,-1.061409723,-0.452013816,-0.833754822,0.785516473,0
1,-1.225782142,-1.505908763,-0.995070287,0.811783964,0
1,0.869966208,1.216930231,1.36101718,1.564448328,1
1,-0.938130408,0.2877074,-0.712380552,0.759361967,0
0,-0.403920044,-1.467675981,-0.804579806,1.991928396,0
0,-0.239547624,0.661723745,0.003703273,-0.015459444,0
0,1.609642096,0.849563065,1.889468213,1.173843687,0
1,-0.403920044,-0.237577778,-0.45117887,1.117000446,0
1,-1.020316618,-1.464351391,-0.947929486,0.929054246,0
0,-0.855944198,-1.457702211,-0.915077133,1.069085035,0
0,-0.198454519,0.876159783,0.080838737,-0.407341377,0
1,0.582314474,-1.504246468,-0.611253787,-1.049697053,0
1,1.157617943,-1.500921878,-0.438441106,-0.378744221,0
0,-1.225782142,-0.34064006,-0.935767691,0.763404572,0
1,1.609642096,0.064959888,1.088849945,0.676454689,0
0,-0.321733834,0.803018809,-0.05482398,0.170401663,1
1,-0.979223513,0.202930362,-0.721573894,0.73688375,1
0,-0.732664883,0.688320463,-0.423399469,0.577889672,1
0,-0.650478673,-0.445364637,-0.620580045,0.954035959,1
1,0.04810411,0.500481143,0.188788512,3.924581752,0
1,0.623407579,0.340900836,0.651933586,1.045758199,0
1,-0.445013149,0.680008989,-0.150456892,0.338095385,0
1,-0.691571778,0.535389335,-0.438197427,0.633625375,1
1,-1.061409723,-0.53512856,-0.864569133,0.814547968,0
0,0.007011005,-1.472662865,-0.713731862,-101.8016469,0
1,0.664500684,1.014130257,1.02467377,1.542020641,0
1,1.404176572,0.247812323,1.191948293,0.848859265,0
0,0.376848949,-1.484298929,-0.649378467,-1.72317972,0
0,-1.184689037,-1.525856301,-0.987006729,0.833135699,0
0,1.034338628,1.138802372,1.515133039,1.464832695,0
1,1.486362782,-1.500921878,-0.410174348,-0.275958436,0
0,-0.938130408,1.117192539,-0.559771071,0.596687908,1
1,-0.321733834,-1.499259583,-0.809010332,2.514532965,0
1,0.04810411,-1.336354686,-0.673879278,-14.00876719,0
0,-0.445013149,-1.47764975,-0.810627474,1.821580949,0
0,1.116524838,-0.840990815,0.054632174,0.048930549,0
1,0.007011005,1.313343334,0.491083327,70.04464009,1
0,1.363083467,0.698294232,1.459463476,1.070707342,0
1,0.623407579,1.316667923,1.225863973,1.966392477,0
1,-0.650478673,-1.507571057,-0.895117612,1.376090637,0
0,0.21247653,0.997507309,0.582640154,2.742138885,0
1,0.705593789,1.487884295,1.375505001,1.94942901,0
0,0.993245523,-1.47432516,-0.464470449,-0.467629038,0
1,-0.814851093,0.502143438,-0.563492713,0.69152845,0
1,1.075431733,0.79304504,1.350184543,1.255481405,0
1,-1.184689037,-1.487623519,-0.989221992,0.83500561,0
0,-1.225782142,0.896107322,-0.905662265,0.738844395,1
0,-0.979223513,-0.681410508,-0.865300169,0.88365951,0
0,0.582314474,0.289369695,0.541170427,0.92934394,0
0,-1.102502827,-1.313082558,-0.951628976,0.86315332,0
0,1.157617943,1.381497423,1.771749127,1.530512842,0
0,1.609642096,0.803018809,1.751501621,1.088131098,0
0,-0.568292464,0.156386105,-0.40168989,0.70683656,0
0,0.253569635,1.167061385,0.679801597,2.680926676,0
1,0.623407579,0.159710695,0.320087161,0.513447658,0
1,1.609642096,-0.521830201,0.567000396,0.352252465,0
0,1.445269677,1.499520359,2.352901271,1.628001548,1
1,-1.143595932,-0.02979092,-0.855508706,0.748086524,0
0,0.993245523,-1.512557942,-0.549204265,-0.55293908,0
1,0.582314474,-0.209318766,0.187060607,0.321236403,0
0,-0.280640729,0.645100797,-0.008680048,0.030929396,0
1,-0.157361415,-0.21098106,-0.257963614,1.639306657,0
0,1.568548992,0.942651578,1.935368466,1.233859112,0
0,-1.266875247,-1.48097434,-1.004839598,0.79316381,1
1,-0.527199359,0.473884425,-0.345710189,0.655748501,1
1,-0.403920044,-1.323056327,-0.74864441,1.85344704,0
0,1.198711047,0.704943412,1.291081321,1.077057998,0
0,1.609642096,-0.122879432,0.925562895,0.575011611,0
0,0.459035159,-1.472662865,-0.609282203,-1.327310536,0
1,1.527455887,0.515441797,1.513759576,0.991033253,0
1,1.568548992,-1.326380917,-0.242877672,-0.154842261,0
1,-0.691571778,-1.489285814,-0.878392375,1.270139127,0
0,1.198711047,-1.47764975,-0.444754606,-0.371027369,0
1,-1.307968352,-1.462689096,-1.010289145,0.772411002,1
0,0.335755844,0.985871245,0.686846134,2.045671418,0
1,1.157617943,0.4821959,1.116208445,0.964228701,0
1,1.527455887,1.315005628,2.236599954,1.464264843,0
1,0.171383425,0.377471323,0.239407276,1.396910328,1
1,-1.020316618,0.360848374,-0.750948284,0.735995348,1
1,-1.184689037,-1.316407148,-0.967733939,0.816867472,0
1,-0.732664883,0.967586001,-0.352555352,0.48119592,0
1,0.828873103,1.059012219,1.287226763,1.552984115,0
1,-0.691571778,0.85787454,-0.410395874,0.593424843,0
1,-0.445013149,0.803018809,-0.183840908,0.41311343,0
1,-0.157361415,-1.492610404,-0.780278368,4.958511402,0
1,-0.814851093,-0.980623584,-0.819998037,1.006316423,0
0,0.952152418,-1.329705507,-0.428516727,-0.450050558,1
0,0.417942054,-1.507571057,-0.631368377,-1.51066008,0
1,-1.143595932,-1.211682571,-0.961486897,0.840757535,1
0,1.609642096,-0.314043342,0.832056636,0.516920276,0
0,-1.184689037,0.528740156,-0.872256096,0.736274304,1
0,-0.157361415,-0.973974405,-0.544330686,3.459111549,0
1,-0.157361415,1.185346629,0.255888834,-1.626121847,0
0,0.500128264,1.157087616,1.033712044,2.066893872,0
0,-0.650478673,-0.292433509,-0.60000025,0.922398035,0
0,-0.157361415,0.354199195,-0.109341607,0.694843826,0
1,1.280897257,1.313343334,1.958473661,1.528985756,0
1,-1.225782142,-1.500921878,-0.993475297,0.810482763,1
0,-1.143595932,-0.58998429,-0.920681749,0.805076096,1
1,0.335755844,0.498818848,0.454132737,1.352568374,1
0,0.623407579,0.465572951,0.651424076,1.044940899,0
0,-0.321733834,0.698294232,-0.045254043,0.140656774,0
1,1.609642096,0.827953232,1.864923096,1.158594883,0
1,0.664500684,1.182022039,1.169928577,1.760613053,1
1,-0.11626831,-0.817718687,-0.499870354,4.29928289,1
1,0.952152418,-0.119554843,0.463259621,0.486539353,0
1,-0.732664883,0.884471258,-0.399142337,0.544781586,0
0,-0.897037303,-1.494272698,-0.924403391,1.030507191,1
1,0.253569635,0.552012284,0.357148514,1.408482979,0
0,1.157617943,-1.500921878,-0.52146917,-0.450467422,0
0,-0.486106254,-1.505908763,-0.846581196,1.741555861,0
1,1.568548992,0.837927001,1.776511943,1.132583013,0
0,0.705593789,1.334953167,1.268064736,1.797159721,0
0,-1.225782142,-1.510895647,-0.98886755,0.806723737,0
1,0.746686893,0.753149963,0.963510354,1.290380696,0
1,1.075431733,0.610192604,1.173162861,1.090876181,0
0,-1.184689037,0.176333644,-0.91412457,0.771615623,1
1,1.445269677,0.832940117,1.627380425,1.126004683,0
1,-1.307968352,0.286045105,-0.986984576,0.754593622,1
0,1.198711047,0.804681104,1.378096859,1.149648918,0
1,-1.307968352,0.206254951,-0.988047903,0.755406582,0
1,-1.307968352,-0.6514892,-0.999478661,0.764145905,0
0,-1.143595932,1.052363039,-0.797978321,0.697779958,0
0,1.404176572,-0.516843316,0.451983931,0.321885396,0
0,-0.650478673,-0.342302355,-0.60538334,0.930673617,0
1,-1.102502827,-0.324017111,-0.876487249,0.794997733,0
0,-0.814851093,-1.494272698,-0.907102186,1.113212209,0
1,-1.307968352,-1.522531711,-1.01108664,0.773020722,0
0,0.705593789,0.3525369,0.764003751,1.082781288,0
0,0.089197215,-0.122879432,-0.124050955,-1.390749196,0
1,0.705593789,1.173710565,1.212749615,1.718764584,0
0,-0.814851093,0.049999234,-0.651039914,0.798967958,0
1,0.171383425,-1.497597288,-0.672084914,-3.921528092,0
1,-1.307968352,-0.455338406,-0.99686465,0.762147378,0
0,-1.020316618,-0.656476085,-0.825314669,0.808880944,1
1,-0.897037303,1.095582706,-0.52979856,0.590609285,1
1,-0.321733834,-0.355600714,-0.389018585,1.209131721,0
1,-0.814851093,0.324277887,-0.591449334,0.725837321,0
1,-0.814851093,1.055687629,-0.468169938,0.574546616,1
1,1.280897257,0.324277887,1.137829414,0.888306542,0
0,-1.307968352,-1.333030096,-1.00856124,0.771089941,1
0,0.294662739,-0.819380982,-0.326592468,-1.108360251,0
0,0.294662739,-0.302407278,-0.007926859,-0.026901463,0
0,0.705593789,0.186307413,0.525220532,0.744366717,0
1,1.568548992,1.022441732,2.018440835,1.286820396,0
1,0.417942054,0.889458142,0.732325487,1.752217754,0
1,0.089197215,-1.382898942,-0.666391688,-7.470992103,0
0,1.568548992,0.47222213,1.445972523,0.921853592,0
1,1.568548992,-1.334692391,-0.205705556,-0.131143851,0
1,1.609642096,1.725592461,2.727236444,1.694312326,0
0,0.089197215,0.673359809,0.323166377,3.62305457,1
1,1.527455887,-1.293135019,-0.130364455,-0.085347443,0
1,0.376848949,1.293395795,0.897761342,2.382284318,0
0,0.007011005,-0.34064006,-0.281777694,-40.19077023,0
1,-0.157361415,-1.323056327,-0.703718873,4.471991273,1
1,-0.979223513,0.530402451,-0.68652843,0.701094716,1
0,-1.061409723,1.160412206,-0.721263757,0.679533776,1
1,-0.897037303,1.005818783,-0.577537482,0.64382772,1
0,-0.0340821,0.513779502,0.130682159,-3.834334136,1
0,0.21247653,-1.489285814,-0.696076215,-3.276014607,0
0,1.568548992,0.470559835,1.440500823,0.918365209,0
1,0.787779998,0.508792617,0.884514068,1.122793255,0
0,-0.855944198,1.597595756,-0.406031806,0.474367145,1
0,-1.307968352,0.528740156,-0.983750292,0.752120868,1
0,0.417942054,-0.284122035,0.039856368,0.095363383,0
1,1.404176572,-1.318069442,-0.251672267,-0.179231211,0
0,1.157617943,-1.0404662,-0.081517902,-0.070418658,0
1,0.253569635,-0.167761394,0.017858805,0.070429588,0
1,-0.814851093,-1.485961224,-0.898484812,1.102636813,0
0,0.541221369,-1.485961224,-0.613070303,-1.132753321,0
0,-0.198454519,0.907743386,0.118276685,-0.595988871,0
0,-0.486106254,0.419028695,-0.29958841,0.616302315,1
1,-1.020316618,-1.504246468,-0.946755397,0.927903535,1
1,1.034338628,-1.336354686,-0.346551989,-0.335046937,0
0,0.828873103,1.29505809,1.410816296,1.702089609,1
1,1.445269677,0.841251591,1.770641495,1.225128793,0
0,-0.814851093,-0.668112149,-0.77179391,0.947159447,0
1,1.609642096,0.769772912,1.869508691,1.161443712,0
0,0.869966208,-0.314043342,0.294966077,0.339054637,0
0,-0.239547624,-0.52847938,-0.447412922,1.867741011,0
0,-0.11626831,0.847900771,0.230147476,-1.979451465,0
0,1.116524838,-1.494272698,-0.46212227,-0.413893408,0
0,0.541221369,-1.519207121,-0.617190693,-1.140366453,0
1,1.609642096,1.436353154,2.424764409,1.506399723,0
0,1.568548992,1.133815488,2.079427031,1.325701041,0
0,1.568548992,-1.495934993,-0.419168316,-0.267233168,0
0,1.404176572,0.794707335,1.59585723,1.136507517,0
0,-1.020316618,-1.495934993,-0.951340992,0.932397822,0
0,-0.280640729,1.358225295,0.181234465,-0.645788176,1
0,1.280897257,0.174671349,0.965637006,0.753875458,0
1,-0.11626831,1.173710565,0.302431514,-2.60115172,1
1,-1.307968352,-0.993921943,-1.004042103,0.76763486,0
0,1.609642096,0.116491029,1.131626677,0.703029996,0
1,0.21247653,-1.35131534,-0.614421614,-2.891715216,0
1,-1.061409723,-0.373885957,-0.840400611,0.791777759,0
0,1.404176572,-0.131190907,0.805562088,0.573690022,0
0,1.363083467,1.354900705,2.01292483,1.476743632,0
1,-0.609385569,-1.514220237,-0.882534917,1.448237311,0
0,0.787779998,-1.15682684,-0.300297294,-0.381194362,0
1,0.664500684,0.741513899,0.905514763,1.362699521,0
1,-0.362826939,0.799694219,-0.101211591,0.278952802,0
1,1.404176572,1.577648218,2.253923312,1.605156614,0
0,1.609642096,1.554376089,2.534995905,1.574881715,0
1,0.828873103,1.113867949,1.26195061,1.522489516,1
0,-1.102502827,-1.520869416,-0.964433197,0.874767096,0
1,-0.198454519,-0.964000636,-0.588170745,2.963755859,0
1,-0.362826939,0.34921231,-0.245159393,0.675692367,1
0,-1.225782142,-1.452715327,-0.996488055,0.812940588,0
1,-0.198454519,-1.308095673,-0.721728962,3.636747423,0
1,-1.307968352,-1.16347602,-1.006301671,0.769362401,0
0,-1.061409723,-0.669774444,-0.871724433,0.821289286,0
0,0.13029032,1.000831898,0.50466289,3.873372102,0
0,0.869966208,-1.492610404,-0.510193481,-0.586452067,0
1,0.253569635,-1.500921878,-0.683737199,-2.696447467,0
1,0.828873103,0.872835194,1.134794503,1.369081104,0
0,0.294662739,-1.479312045,-0.640783246,-2.174632758,0
0,0.253569635,-1.318069442,-0.599645808,-2.364817102,0
0,0.171383425,-0.069685997,-0.009942748,-0.058014643,0
1,-0.897037303,0.967586001,-0.541539455,0.60369781,1
1,1.568548992,1.466274461,2.37503175,1.514158476,0
1,-0.280640729,0.271084451,-0.151387303,0.53943454,0
1,-0.157361415,-1.497597288,-0.765657631,4.865599572,0
1,-0.568292464,-0.292433509,-0.561476824,0.988006809,0
0,1.609642096,1.625854769,2.456553435,1.526148851,0
0,1.568548992,-1.34466616,-0.252779899,-0.161155246,0
1,0.746686893,-0.157787625,0.343724019,0.460332199,0
0,0.787779998,0.942651578,1.032537954,1.310693286,0
1,0.376848949,0.906081091,0.697457245,1.850760753,0
1,0.705593789,0.488845079,0.763383477,1.081902207,0
0,-0.239547624,-0.633203957,-0.467328138,1.950877782,0
1,-0.198454519,-0.166099099,-0.286429746,1.443301705,0
1,0.007011005,0.706605707,0.196940681,28.09022085,1
0,-1.020316618,0.159710695,-0.765746242,0.750498648,0
0,-0.403920044,-0.255863022,-0.388929974,0.962888522,0
0,-0.979223513,1.143789257,-0.612494335,0.625489816,0
0,-1.307968352,-1.515882532,-1.010998029,0.772952975,1
1,0.541221369,-0.696371162,-0.129965708,-0.240134102,0
0,-0.732664883,-1.281498955,-0.851809217,1.162617775,0
0,1.075431733,1.391471192,1.75081489,1.628011185,1
1,1.363083467,-0.581672816,0.388140046,0.284751489,0
0,-0.732664883,0.332589361,-0.528978913,0.721992994,1
1,0.417942054,-0.314043342,0.063382463,0.15165371,0
1,-0.403920044,0.628477848,-0.177638171,0.439785482,1
1,1.527455887,-1.499259583,-0.400316427,-0.262080516,0
1,1.075431733,1.371523654,1.752276963,1.629370708,0
1,1.198711047,0.194618887,0.869383821,0.725265545,0
1,-0.280640729,0.565310643,-0.098641886,0.351488134,0
0,-0.527199359,0.841251591,-0.232443783,0.440903007,1
1,-0.897037303,-1.319731737,-0.910934591,1.015492431,0
1,0.13029032,-1.517544827,-0.718361762,-5.513546697,0
1,-1.184689037,0.465572951,-0.886743917,0.748503522,0
1,0.500128264,-0.461987585,-0.016256248,-0.032504158,0
0,-0.897037303,0.320953297,-0.654141283,0.72922417,1
1,-1.266875247,0.176333644,-0.968176992,0.764224413,1
1,-0.650478673,0.683333579,-0.376413737,0.578671911,1
0,0.294662739,0.67003522,0.467180637,1.58547578,0
0,-0.814851093,0.636789322,-0.534273392,0.65566997,1
1,-1.266875247,0.709930296,-0.939068434,0.741247756,1
0,0.294662739,0.542038515,0.439113252,1.490223206,0
0,-0.321733834,0.661723745,-0.114193034,0.354930137,1
0,-1.307968352,-0.498558073,-0.997440618,0.762587732,0
1,1.075431733,0.826290937,1.415867096,1.316556926,0
0,1.568548992,0.901094206,1.898041281,1.210061841,0
0,1.609642096,0.480533605,1.52944364,0.950176218,0
0,1.404176572,1.303369564,2.099918215,1.495480168,1
0,1.445269677,1.358225295,2.22470399,1.539300261,0
1,-1.225782142,-1.000571123,-0.969063097,0.790567152,0
1,0.089197215,0.179658234,0.051109905,0.572998891,1
0,-0.855944198,1.024104027,-0.494974623,0.578279079,0
0,0.294662739,1.366536769,0.831812957,2.822932274,0
0,1.239804152,1.449651513,2.078230789,1.676257322,0
0,-0.239547624,-1.135217007,-0.662847267,2.767079275,1
0,-1.307968352,-1.497597288,-1.01075435,0.772766672,1
0,0.459035159,-0.360587599,0.032789679,0.071431737,0
0,-0.239547624,0.698294232,-0.035927785,0.149981806,0
0,1.404176572,0.143087746,1.050237907,0.747938634,0
1,-0.691571778,0.989195834,-0.372182584,0.538169133,0
0,1.609642096,0.989195834,1.969882266,1.223801409,0
0,1.445269677,1.201969577,1.980138935,1.370082668,0
1,-1.061409723,0.452274592,-0.766543737,0.722194003,0
1,-1.307968352,-1.525856301,-1.011130945,0.773054595,0
0,1.527455887,1.145451552,2.057230094,1.346834374,0
1,-1.225782142,-1.186748148,-0.97590826,0.796151475,0
1,-1.225782142,0.297681169,-0.932533407,0.760766024,0
0,1.075431733,0.686658168,1.233218646,1.1467196,1
0,-1.143595932,-0.521830201,-0.923450828,0.807497475,1
1,-0.157361415,-1.507571057,-0.788364079,5.00989446,0
1,-0.979223513,0.934340104,-0.633982388,0.647433787,0
1,-1.266875247,-1.151839956,-0.991304339,0.782479839,0
1,1.609642096,0.641776207,1.63280782,1.014391847,0
1,0.541221369,0.866186014,0.857487857,1.584356987,0
1,-0.691571778,-1.505908763,-0.880231043,1.272797808,0
1,-0.403920044,0.045012349,-0.33999481,0.841737901,0
1,-1.307968352,0.891120437,-0.978921018,0.748428673,1
1,-0.650478673,0.98088436,-0.302911304,0.465674459,1
1,0.007011005,0.182982823,0.046480005,6.62957803,0
0,0.089197215,0.808005694,0.420948094,4.719296389,0
1,-1.143595932,-1.311420263,-0.959847602,0.839324079,0
0,0.459035159,0.676684399,0.621584481,1.354110831,0
1,-0.814851093,-1.53250548,-0.90823197,1.114598701,0
1,-0.362826939,-1.336354686,-0.7662336,2.111843188,0
0,1.363083467,1.527779372,2.299690649,1.687123866,1
0,1.445269677,1.177035154,1.972983635,1.365131827,0
1,0.04810411,0.66006145,0.238476865,4.957515389,0
1,-1.143595932,0.693307348,-0.810893306,0.709073268,1
1,0.13029032,1.078959757,0.512482769,3.933390982,1
0,1.609642096,0.683333579,1.739561353,1.080713133,0
0,-1.307968352,0.16802217,-0.988557413,0.755796126,1
0,-1.307968352,0.156386105,-0.988712482,0.755914682,1
1,-0.362826939,1.052363039,-0.016721454,0.046086582,0
0,0.869966208,0.738189309,1.078393902,1.239581368,0
0,0.376848949,-0.822705572,-0.299123204,-0.793748278,0
0,-0.445013149,-0.458662996,-0.473309349,1.063585087,0
0,-0.855944198,-1.514220237,-0.92548887,1.081249072,0
1,-0.691571778,-0.864262944,-0.725184773,1.048603768,0
0,0.993245523,1.187008924,1.526297966,1.536677418,1
0,1.034338628,1.321654808,1.736061237,1.678426378,1
1,0.787779998,-0.978961289,-0.151630982,-0.192478842,0
1,0.664500684,-0.171085984,0.280500408,0.422122076,1
0,1.609642096,-1.334692391,-0.235522998,-0.146320104,0
1,-0.855944198,-0.631541662,-0.795386463,0.929250371,0
0,-0.445013149,0.005117272,-0.387069153,0.86979262,0
0,0.500128264,0.653412271,0.625926397,1.25153174,0
0,-0.527199359,-1.47100057,-0.834574469,1.583033923,0
1,0.253569635,1.019117142,0.616577986,2.43159236,1
0,-0.650478673,-1.489285814,-0.895715733,1.377010146,0
0,0.294662739,-1.479312045,-0.689341815,-2.339426478,0
0,-0.897037303,0.297681169,-0.60917144,0.679092651,1
1,0.911059313,-0.004856497,0.583016749,0.639932813,0
1,-1.102502827,-1.502584173,-0.977702623,0.886802826,0
0,1.157617943,-0.028128625,0.709508277,0.612903662,0
0,-1.061409723,-1.020518661,-0.905861638,0.853451423,0
0,-0.855944198,0.628477848,-0.563315492,0.658121748,1
0,1.568548992,0.505468028,1.455077254,0.927658149,0
0,0.459035159,-0.332328586,0.109836532,0.239276949,0
1,0.582314474,-1.484298929,-0.632586772,-1.086331871,0
1,-0.650478673,0.34921231,-0.43358968,0.66657017,0
1,0.993245523,0.010104157,0.614362723,0.618540641,0
0,0.253569635,1.022441732,0.645908071,2.547261117,1
1,-0.403920044,-1.333030096,-0.746916505,1.8491692,0
1,-0.11626831,-0.319030227,-0.341412579,2.936419904,0
0,1.075431733,0.600218835,1.152804593,1.071945859,0
0,-0.855944198,-0.526817085,-0.756796579,0.884165791,0
0,-1.102502827,0.332589361,-0.811402816,0.735964386,1
1,-0.938130408,0.09654349,-0.730169115,0.778323684,0
0,0.253569635,-0.333990881,-0.04851048,-0.19131029,0
1,-1.266875247,0.493831964,-0.946666786,0.747245467,1
0,0.13029032,-0.373885957,-0.160314813,-1.23044301,0
1,-0.280640729,-0.679748213,-0.495063233,1.764046275,0
0,0.746686893,0.54037622,0.808574846,1.082883406,0
1,-0.157361415,-1.48097434,-0.7460304,4.740872479,0
0,-0.979223513,-1.495934993,-0.946622481,0.966707262,0
0,0.007011005,0.876159783,0.293681224,41.88860531,0
1,-1.266875247,-0.696371162,-0.981845166,0.7750133,0
0,-0.897037303,0.008441862,-0.69906682,0.779306298,0
1,1.280897257,1.509494128,2.080623273,1.624348293,0
0,0.828873103,-0.147813855,0.391241415,0.472016058,1
0,0.007011005,-1.510895647,-0.7536066,-107.4890964,0
0,0.04810411,-0.809407213,-0.432127606,-8.983174335,0
0,-0.773757988,-1.500921878,-0.882490612,1.140525365,0
1,0.171383425,0.467235246,0.238565476,1.391998534,1
0,0.21247653,0.174671349,0.086908558,0.409026627,1
1,-0.650478673,-1.356302224,-0.837941669,1.288192378,1
1,1.198711047,0.650087681,1.17761554,0.982401508,0
1,-1.307968352,-1.490948109,-1.01066574,0.772698925,0
1,0.623407579,1.747202294,1.390170043,2.22995371,1
1,-0.527199359,1.052363039,-0.177017898,0.33577032,0
1,-1.061409723,0.453936887,-0.787854568,0.74227186,0
0,0.705593789,0.1580484,0.50550469,0.716424518,0
1,-1.266875247,0.47554672,-0.942967297,0.744325299,1
1,0.335755844,1.376510539,0.949133295,2.82685562,1
1,-0.527199359,-1.48097434,-0.823453848,1.561940155,0
1,1.445269677,1.052363039,1.896579207,1.312266657,1
1,0.13029032,-0.998908828,-0.458112643,-3.516091172,0
1,0.171383425,0.503805733,0.318071272,1.855904515,0
0,0.541221369,0.997507309,0.940050716,1.736906136,0
1,-0.403920044,-1.007220302,-0.659147777,1.631876871,0
1,-0.897037303,-1.482636634,-0.910425081,1.014924438,0
0,-0.938130408,1.130490898,-0.547720039,0.583842113,0
1,-1.061409723,-0.192695817,-0.855951759,0.806429167,0
0,0.294662739,-1.505908763,-0.661141514,-2.243722825,0
0,1.609642096,0.651749976,1.696740315,1.054110301,0
0,-0.0340821,-1.510895647,-0.720687789,21.14563927,0
1,-1.266875247,0.520428682,-0.936210744,0.738992056,0
0,-1.225782142,-0.649826906,-0.956856997,0.780609346,1
0,1.609642096,0.650087681,1.65343192,1.027204696,0
1,-1.307968352,0.214566426,-0.987937139,0.755321899,1
0,-1.307968352,-0.490246598,-0.997329855,0.762503048,0
1,0.459035159,-1.505908763,-0.673857125,-1.467985865,0
